time,mag,mag.error,phase
2295.74721,13.374,0.005,0.446067712357004
2295.75051,13.385,0.005,0.446295469150588
2297.73813,13.179,0.005,0.583475456448269
2297.74144,13.181,0.005,0.583703903413937
2299.77055,13.036,0.005,0.723747414761985
2299.77384,13.039,0.005,0.723974481383452
2303.67136,13.205,0.005,0.992970438403591
2303.67467,13.201,0.005,0.99319888536929
2323.57307,13.479,0.005,0.366530940411854
2323.57664,13.475,0.005,0.366777331852217
2326.58006,13.222,0.005,0.574065001250529
2326.58363,13.226,0.005,0.574311392690892
2332.52346,13.195,0.005,0.984261888233412
2332.52706,13.188,0.005,0.98451035019006
2338.54603,13.422,0.005,0.399922867746224
2338.5496,13.426,0.005,0.400169259186556
2355.5115,13.238,0.005,0.570832276536065
2356.49276,12.905,0.005,0.638556104197139
2387.50181,13.087,0.005,0.778714225524375
2387.50545,13.087,0.005,0.778965448169423
2524.86659,13.504,0.005,0.2592481180922
2524.8702,13.511,0.005,0.259497270220932
2537.87189,13.412,0.005,0.156837641644084
2542.83342,13.357,0.005,0.499268600467681
2544.89157,12.892,0.005,0.641316371599312
2544.89515,12.9,0.005,0.64156345321176
2551.88179,13.365,0.005,0.123761854542652
2551.88535,13.355,0.005,0.124007555810899
2559.81971,12.942,0.005,0.671614947573448
2559.82327,12.921,0.005,0.671860648841664
2563.86494,13.171,0.005,0.950805436709233
2563.86848,13.176,0.005,0.95104975763328
2573.79166,12.918,0.005,0.635919957345697
2577.85446,13.15,0.005,0.916323078864372
2577.85776,13.135,0.005,0.916550835657955
2583.7509,13.531,0.005,0.323278917657193
2583.75419,13.531,0.005,0.323505984278692
2589.79143,13.099,0.005,0.740179446264852
2589.79498,13.062,0.005,0.740424457360984
2599.86307,13.388,0.005,0.435295941000529
2605.76248,13.108,0.005,0.842456760907592
2609.6693,13.338,0.005,0.112094577982438
2609.67284,13.349,0.005,0.112338898906486
2611.67318,13.504,0.005,0.250396785117604
2611.67665,13.523,0.005,0.250636274836935
2617.81982,12.93,0.005,0.674620729897458
2617.82328,12.927,0.005,0.674859529444673
2620.78884,13.154,0.005,0.879534207265614
2620.7923,13.148,0.005,0.879773006812829
2623.76207,13.31,0.005,0.0847382470886223
2623.76551,13.307,0.005,0.0849756662916378
2626.68715,13.507,0.005,0.286619108241475
2626.69061,13.523,0.005,0.28685790778869
2627.62896,13.496,0.005,0.351620206960939
2627.63239,13.531,0.005,0.35185693599187
2628.85428,13.385,0.005,0.436188374938504
2628.85773,13.378,0.005,0.436426484313635
2630.843,13.234,0.005,0.573444281167348
2630.84647,13.245,0.005,0.57368377088668
2632.63371,12.982,0.005,0.697034089608509
2632.63716,12.978,0.005,0.697272198983641
2635.62855,13.136,0.005,0.903729591343498
2635.63181,13.148,0.005,0.903954587448681
2637.76871,13.264,0.005,0.0514374638819757
2637.77201,13.27,0.005,0.0516652206755904
2639.78496,13.442,0.005,0.190593413907092
2641.65923,13.524,0.005,0.319950300430883
2641.66253,13.531,0.005,0.320178057224466
2643.67113,13.376,0.005,0.458806025591706
2643.67461,13.376,0.005,0.459046205483121
2645.66274,13.097,0.005,0.596261391557984
2645.66603,13.099,0.005,0.596488458179452
2651.65775,13.219,0.005,0.0100202567582083
2651.66122,13.25,0.005,0.0102597464775397
2653.68248,13.386,0.005,0.149761472725647
2653.68578,13.399,0.005,0.14998922951923
2655.6668,13.516,0.005,0.286713703229714
2655.67087,13.521,0.005,0.286994603275143
2657.80052,13.37,0.005,0.433977104934634
2657.80383,13.393,0.005,0.434205551900333
2659.66856,13.275,0.005,0.562904014239007
2659.67184,13.281,0.005,0.563130390688391
2661.69244,12.992,0.005,0.702586565577769
2661.69573,13.006,0.005,0.702813632199268
2665.79432,13.196,0.005,0.985686879670272
2665.79762,13.194,0.005,0.985914636463856
2671.80025,13.405,0.005,0.400199412805704
2671.80354,13.422,0.005,0.400426479427203
2675.73071,12.933,0.005,0.67146879672917
2675.73402,12.953,0.005,0.671697243694869
2677.76561,13.096,0.005,0.811911917724139
2677.76893,13.095,0.005,0.812141054861954
2679.75614,13.172,0.005,0.949292745103423
2679.75947,13.171,0.005,0.949522572413322
2682.6182,13.394,0.005,0.14682414167073
2686.60786,13.392,0.005,0.422179344436853
2686.61134,13.391,0.005,0.422419524328269
2691.53462,13.091,0.005,0.762210574862482
2691.55665,13.088,0.005,0.76373102400275
2695.59196,13.259,0.005,0.042236862413576
2695.59548,13.264,0.005,0.042479802993392
2700.54296,13.455,0.005,0.383941070013978
2700.54648,13.475,0.005,0.384184010593794
2713.52806,13.527,0.005,0.280136445920233
2713.53159,13.542,0.005,0.280380076672165
2841.93229,13.385,0.005,0.142238175811094
2841.93586,13.385,0.005,0.142484567251426
2868.89484,13.222,0.005,0.00311815614557137
2868.89838,13.219,0.005,0.00336247706961887
2890.83797,13.358,0.005,0.517571771359209
2890.84148,13.36,0.005,0.517814021766941
2895.87369,13.142,0.005,0.865123117006036
2895.87718,13.147,0.005,0.865363987069567
2900.82936,13.468,0.005,0.207149634977986
2900.83287,13.475,0.005,0.207391885385718
2906.86035,12.961,0.005,0.623391739400497
2906.86384,12.955,0.005,0.623632609464029
2910.8937,13.152,0.005,0.901762304079376
2910.89719,13.127,0.005,0.902003174142907
2915.89384,13.506,0.005,0.246858017388012
2915.89734,13.51,0.005,0.247099577623628
2922.77399,13.046,0.005,0.721706776006852
2922.77751,13.023,0.005,0.721949716586668
2925.86239,13.164,0.005,0.934859527926253
2925.86588,13.152,0.005,0.935100397989784
