time,mag,mag.error,phase
4762.58272,15.04,0.006,0.337476741110245
4766.5792,15.557,0.007,0.55817512701564
4769.61687,15.065,0.006,0.846961475480878
4771.66229,15.552,0.006,0.101580763579863
4773.63328,15.422,0.006,0.128603121161773
4775.63684,15.092,0.006,0.255220158672969
4777.57119,15.255,0.006,0.17020232366971
4779.57164,15.072,0.006,0.287309399417799
4781.5597,15.073,0.006,0.366529521396631
4782.63031,15.333,0.006,0.640310923762994
4783.53998,15.133,0.006,0.421959449641882
4785.57403,15.325,0.006,0.64181080680124
4786.61401,15.043,0.006,0.821929788349375
4788.58831,15.044,0.005,0.859073680796474
4790.57055,15.113,0.005,0.9204970254616
4792.5464,15.186,0.005,0.962380609461658
4794.55022,15.588,0.007,0.0897926920076756
4796.6199,15.099,0.005,0.418595797573476
4798.56575,15.061,0.006,0.368743416030341
4800.58555,15.504,0.006,0.545020189555778
4802.59155,15.19,0.006,0.679098418929067
4804.57317,15.093,0.006,0.738625886970785
4808.5901,15.445,0.006,0.0218576227226567
4810.58759,15.416,0.007,0.129913416537678
4813.54918,15.204,0.006,0.186057356381175
4815.54019,15.076,0.006,0.274298181638666
4817.56537,15.19,0.005,0.467026271650446
4819.55938,15.581,0.007,0.564440693461422
4821.62028,15.049,0.005,0.866395739780449
4823.58548,15.067,0.005,0.875713056014662
4825.60612,15.574,0.007,0.0545584365751314
4832.56457,15.049,0.006,0.332562751219369
4834.58964,15.402,0.007,0.52495447602709
4837.58084,15.213,0.006,0.671641813861242
4841.54667,15.037,0.006,0.798616621636809
4843.55136,15.128,0.006,0.9286890471852
4845.54895,15.508,0.007,0.0370506275505958
4846.55625,15.485,0.007,0.117238563962604
4848.59679,15.032,0.005,0.3569354683339
4849.58192,15.056,0.005,0.369330526211121
4853.57957,15.537,0.007,0.593606614774127
4856.56053,15.12,0.005,0.708981409703789
4865.54695,15.19,0.006,0.188245259160306
