time,mag,mag.error,phase
3652.71346,16.89,0.012,0.00747697566275852
3653.6323,16.839,0.012,0.0203079055064402
3653.65485,16.84,0.012,0.0206227997948592
3653.67671,16.857,0.012,0.0209280587369889
3653.69994,16.839,0.012,0.021252448729007
3654.64163,16.821,0.012,0.0344024621421088
3654.66422,16.82,0.012,0.0347179150013325
3654.68686,16.82,0.012,0.0350340660740511
3654.71642,16.795,0.012,0.0354468498951563
3655.65024,16.788,0.012,0.0484869645033797
3655.6722,16.816,0.012,0.0487936198725056
3655.69116,16.791,0.011,0.0490583824316395
3655.71348,16.781,0.011,0.0493700649379641
3656.69484,16.802,0.012,0.0630740409418327
3656.73815,16.804,0.012,0.0636788334753858
3656.78285,16.799,0.012,0.0643030363442328
3657.61971,16.821,0.012,0.0759891753335877
3657.66717,16.781,0.012,0.0766519195876297
3657.69259,16.789,0.012,0.0770068913309424
3657.72302,16.792,0.012,0.0774318240669362
3658.62771,16.805,0.014,0.0900651594901664
3658.64634,16.797,0.013,0.0903253138401972
3658.66279,16.82,0.013,0.0905550260816423
3658.71896,16.821,0.013,0.0913393991273556
3659.68069,16.797,0.015,0.104769256511188
3659.70317,16.808,0.015,0.105083173300706
3659.72561,16.811,0.016,0.105396531519432
3659.75284,16.804,0.014,0.105776778591442
3660.66009,16.785,0.013,0.118445862545856
3660.68677,16.774,0.014,0.118818429269364
3660.70878,16.804,0.014,0.119125782851991
3660.7206,16.817,0.014,0.119290840523354
3661.60707,16.813,0.016,0.13166974694724
3661.62939,16.796,0.014,0.131981429453565
3661.67738,16.803,0.013,0.132651574770702
3661.72005,16.793,0.013,0.133247430171455
3663.5935,16.825,0.014,0.15940879179659
3663.62999,16.834,0.017,0.159918348008765
3663.65238,16.805,0.014,0.16023100801399
3663.67725,16.819,0.014,0.160578299408808
3664.60965,16.811,0.01,0.173598584753636
3664.63632,16.811,0.011,0.173971011834448
3664.69992,16.816,0.011,0.174859139406231
3664.74319,16.817,0.011,0.175463373368986
3665.65397,16.809,0.013,0.188181751196487
3665.70554,16.825,0.013,0.188901888600213
3665.72777,16.834,0.014,0.189212314322238
3666.65581,16.82,0.011,0.202171715449888
3666.72117,16.829,0.013,0.20308442013686
3666.74617,16.819,0.012,0.203433526886777
3668.56808,16.861,0.013,0.228875170036288
3668.61132,16.88,0.013,0.22947898507094
3668.63411,16.868,0.012,0.229797230784163
3668.65654,16.883,0.013,0.230110449360186
3668.67906,16.875,0.012,0.230424924720509
3669.63382,16.904,0.014,0.243757451142466
3670.70528,16.875,0.014,0.258719607873027
3671.57911,16.914,0.015,0.270922005924158
3671.60472,16.916,0.015,0.271279630878767
3671.62354,16.902,0.014,0.271542438440106
3671.68723,16.927,0.013,0.272431822796189
3672.57792,16.917,0.015,0.284869658439465
3672.60039,16.939,0.014,0.285183435586287
3672.624,16.942,0.014,0.285513132000903
3672.64642,16.896,0.013,0.28582621093423
3673.69216,16.931,0.014,0.300429206640477
3674.62437,16.951,0.012,0.313446838774009
3674.71937,16.948,0.012,0.314773444423683
3674.79665,16.936,0.014,0.315852603209027
3674.8221,16.945,0.014,0.316207993880435
3675.59419,16.987,0.013,0.326989667102111
3675.65426,16.971,0.013,0.327828500800807
3675.76234,16.959,0.013,0.329337759102045
3676.62344,16.957,0.013,0.341362391996114
3676.64887,16.967,0.013,0.34171750338213
3676.6772,16.968,0.013,0.342113111151135
3676.6992,16.963,0.014,0.342420325091059
3681.59067,16.966,0.016,0.410726132851339
3682.57754,16.936,0.015,0.424507051982888
3682.59995,16.96,0.016,0.424819991273506
3682.62264,16.951,0.015,0.425136840559732
3682.64769,16.956,0.016,0.425486645523144
3683.57141,16.909,0.013,0.438385721004408
3683.59874,16.902,0.013,0.438767364503414
3683.62507,16.883,0.013,0.439135043732426
3683.64356,16.903,0.013,0.439393243084663
3684.61341,16.881,0.012,0.452936490340867
3684.69009,16.9,0.013,0.454007270564208
3684.72535,16.882,0.012,0.454499650724289
3684.75122,16.886,0.012,0.454860906389101
3685.59532,16.864,0.012,0.46664814669323
3685.6176,16.84,0.013,0.466959270628756
3685.64877,16.84,0.012,0.467394536924546
3685.67595,16.832,0.011,0.467774085783055
3686.56015,16.838,0.013,0.48012129331405
3686.60554,16.864,0.013,0.480755131529199
3686.62815,16.853,0.014,0.481070863673822
3686.65045,16.848,0.013,0.481382266894747
3687.57533,16.857,0.013,0.494297540929205
3687.60029,16.842,0.013,0.494646089108316
3687.62272,16.853,0.013,0.49495930768434
3687.64343,16.868,0.013,0.495248507715973
3688.53329,16.818,0.012,0.507674753015146
3688.55583,16.804,0.012,0.507989507660869
3688.57854,16.81,0.012,0.508306636232494
3688.60085,16.835,0.012,0.508618179096116
3689.55357,16.775,0.012,0.521922218407282
3689.57564,16.795,0.012,0.522230409846107
3689.59581,16.793,0.013,0.522512069171935
3689.62559,16.802,0.013,0.522927925132438
3690.53917,16.826,0.016,0.535685402915933
3690.56481,16.819,0.014,0.536043446798643
3690.59222,16.798,0.013,0.536426207439252
3690.64961,16.794,0.015,0.537227616894356
3691.5445,16.767,0.014,0.549724102471616
3691.58283,16.769,0.013,0.550259352940584
3692.54716,16.728,0.012,0.563725517426411
3692.56694,16.728,0.012,0.564001730686945
3692.61398,16.747,0.013,0.564658609947584
3693.5342,16.7,0.014,0.577508810483857
3693.55892,16.704,0.014,0.577854007238171
3693.6128,16.751,0.013,0.578606402105587
3694.57849,16.728,0.012,0.592091557998606
3694.62337,16.698,0.011,0.592718274436052
3695.56248,16.703,0.012,0.605832260032565
3695.58616,16.703,0.013,0.606162933946081
3695.63607,16.688,0.011,0.606859890661614
3696.51461,16.7,0.012,0.619128060424431
3696.55137,16.7,0.011,0.619641386989506
3696.59733,16.683,0.011,0.620283184838548
3696.64361,16.68,0.011,0.620929451253992
3699.55705,16.71,0.012,0.661613514032889
3699.5991,16.702,0.012,0.662200711586247
3699.62979,16.694,0.011,0.662629275032443
3699.65497,16.681,0.011,0.662980895350959
3700.55414,16.7,0.012,0.675537148003806
3700.64068,16.724,0.013,0.676745615929309
3701.53733,16.728,0.012,0.689266678621764
3701.58614,16.724,0.012,0.689948274640295
3701.6333,16.733,0.012,0.690606829613336
3701.68106,16.737,0.012,0.691273763148372
3702.56096,16.759,0.013,0.703560924318381
3702.58006,16.727,0.013,0.703827641875316
3702.60474,16.726,0.012,0.704172280058838
3702.65363,16.742,0.012,0.704854993218966
3703.59278,16.755,0.011,0.717969537386277
3703.63816,16.764,0.011,0.718603235958723
3703.7031,16.78,0.011,0.719510075652306
3704.51859,16.821,0.017,0.730897798191834
3704.58302,16.817,0.013,0.731797516107714
3704.65328,16.807,0.012,0.732778645717675
3705.52182,16.859,0.014,0.744907172780523
3705.56252,16.845,0.011,0.745475518569384
3705.62589,16.827,0.011,0.746360434359067
3705.67168,16.801,0.012,0.746999858282213
3706.52763,16.861,0.012,0.758952575185806
3706.5721,16.847,0.012,0.759573566272553
3706.60718,16.869,0.012,0.760063432864035
3706.66816,16.848,0.011,0.760914974048431
3707.54787,16.895,0.014,0.773199482007137
3707.56998,16.913,0.014,0.773508232016767
3707.59249,16.893,0.012,0.773822567734388
3708.59475,16.976,0.015,0.787818396981185
3708.6062,17.013,0.015,0.787978287872646
3708.62845,16.973,0.015,0.78828899288007
3708.63642,16.981,0.015,0.788400288111938
3711.56775,17.288,0.018,0.829334171681082
3711.58612,17.298,0.019,0.829590695320917
3711.60862,17.277,0.017,0.829904891395841
3711.61657,17.306,0.019,0.830015907342316
3712.55774,17.302,0.016,0.843158659335019
3712.58503,17.311,0.017,0.843539744263226
3712.6072,17.316,0.019,0.843849332129047
3712.65321,17.333,0.018,0.844491828191591
3713.54321,17.326,0.02,0.856920028488565
3713.56835,17.322,0.019,0.857271090236283
3713.59016,17.342,0.017,0.857575650964911
3713.60868,17.34,0.017,0.857834269245243
3714.56537,17.323,0.018,0.871193746708292
3714.58763,17.314,0.018,0.871504591358419
3714.61385,17.287,0.017,0.871870734517732
3714.62156,17.321,0.017,0.871978399039404
3715.54318,17.312,0.017,0.884848149553674
3715.56604,17.301,0.015,0.885167372765797
3715.59415,17.319,0.016,0.885559908395398
3715.6167,17.3,0.019,0.885874802683823
3716.55097,17.33,0.023,0.898921201213545
3717.595,17.256,0.018,0.913500318018098
3717.62094,17.211,0.016,0.913862551181809
3717.62852,17.235,0.016,0.913968400348389
3718.54823,17.111,0.018,0.92681147910696
3718.5712,17.092,0.017,0.927132238388781
3718.60055,17.121,0.018,0.927542089713185
3718.62289,17.118,0.018,0.927854051504909
3719.54708,17.053,0.017,0.940759690193065
3719.57582,17.042,0.016,0.94116102331277
3719.59109,17.017,0.016,0.941374257715616
3719.62216,17.022,0.016,0.941808127584411
3720.53948,16.956,0.017,0.954617831737694
3720.56155,16.921,0.017,0.954926023176519
3720.58669,16.924,0.015,0.955277084924236
3720.60861,16.942,0.015,0.955583181722564
3721.54083,16.882,0.017,0.968600953498792
3721.55779,16.871,0.014,0.968837787517933
3721.57657,16.874,0.014,0.969100036508474
3721.60334,16.867,0.016,0.969473860016282
3722.54733,16.867,0.015,0.982655991250371
3722.5692,16.855,0.014,0.982961389835197
3722.59132,16.869,0.014,0.983270279487523
3722.59907,16.849,0.014,0.98337850258
3724.60021,16.771,0.012,0.0113229618409982
3724.62518,16.791,0.012,0.0116716496628125
3725.55619,16.754,0.012,0.0246725246723461
3725.60983,16.754,0.011,0.025421568114965
3725.67153,16.758,0.014,0.0262831635737582
3726.5433,16.753,0.012,0.0384567952286924
3726.57748,16.752,0.013,0.0389340939771778
3726.62066,16.741,0.013,0.0395370711556327
3726.65186,16.751,0.014,0.0399727563795253
3727.55049,16.737,0.013,0.0525214683265738
3727.5727,16.729,0.012,0.0528316147631996
3728.54877,16.725,0.013,0.0664617197787789
3728.57541,16.723,0.013,0.066833727931489
3728.60063,16.71,0.012,0.0671859068208032
3730.53401,16.707,0.012,0.094184147146833
3730.59999,16.712,0.01,0.0951055096812131
3731.53268,16.755,0.017,0.108129844664339
3731.53765,16.743,0.015,0.108199247086228
3732.59545,16.74,0.013,0.122970651888628
3732.61775,16.724,0.011,0.123282055109553
3734.60464,16.747,0.012,0.151027523523104
3734.62722,16.751,0.011,0.151342836739625
3734.63956,16.743,0.011,0.151515155831386
3735.55474,16.735,0.013,0.164294976446876
3735.57724,16.738,0.012,0.1646091725218
3735.59954,16.737,0.011,0.164920575742725
3736.56225,16.771,0.012,0.178364118111151
3736.60727,16.758,0.011,0.178992789546399
3737.57184,16.733,0.012,0.192462305457022
3737.59424,16.764,0.012,0.192775105104944
3739.53342,16.786,0.015,0.219854338196959
3739.56197,16.801,0.012,0.220253018105362
3739.57698,16.78,0.012,0.220462621798006
3740.53654,16.799,0.014,0.233862176715949
3740.57342,16.782,0.013,0.234377178993425
3741.55276,16.82,0.015,0.248052947171895
3741.57459,16.82,0.013,0.248357787185923
3742.55294,16.841,0.016,0.262019730737097
3742.57654,16.854,0.016,0.262349287509016
3743.55275,16.882,0.014,0.275981347522397
3743.576,16.878,0.015,0.27630601679982
3745.55253,16.963,0.017,0.303906815376203
3745.57833,16.951,0.014,0.304267093542114
3746.55203,16.944,0.017,0.317864103237806
3746.57813,16.944,0.017,0.318228570684717
3747.55392,16.977,0.018,0.331854765704701
3747.57724,16.949,0.016,0.332180412481025
3748.55737,17.009,0.021,0.345867212432794
3748.57957,16.987,0.022,0.346177219226717
3749.55386,17.087,0.025,0.359782467841708
3749.57585,17.12,0.025,0.360089542138936
3750.55188,17.108,0.021,0.373719088583717
3751.53968,17.113,0.022,0.387512994486359
3751.56268,17.089,0.02,0.387834172696282
3751.5851,17.066,0.02,0.388147251629603
3753.5543,16.984,0.019,0.415645692106912
3753.57665,16.992,0.02,0.415957793541339
3755.5532,16.981,0.02,0.443558871403121
3756.54857,16.937,0.016,0.45745848682964
3756.57467,16.965,0.015,0.457822954276552
3758.5762,16.971,0.017,0.485772859602851
3759.55892,16.887,0.016,0.499495827013911
3759.58145,16.892,0.015,0.499810442016938
3760.55507,16.882,0.016,0.513406334571026
3761.5836,16.872,0.015,0.527769005190632
3762.58524,16.876,0.015,0.541756176590028
3763.54327,16.823,0.012,0.555134366174876
3763.56731,16.809,0.012,0.555470067225591
3764.57483,16.843,0.013,0.569539348532569
3765.5497,16.806,0.011,0.583152696424157
3765.56801,16.793,0.011,0.583408382207794
3766.54597,16.792,0.012,0.597064879693673
3766.56886,16.791,0.012,0.597384521833891
3768.54275,16.787,0.015,0.624948454737487
3769.54419,16.76,0.013,0.638932833282885
3769.56597,16.792,0.013,0.639236975083411
3771.53966,16.785,0.015,0.666798115133002
3771.56164,16.825,0.014,0.667105049787527
3772.57194,16.822,0.015,0.681213151765093
3773.53981,16.837,0.014,0.69472874976671
3774.52393,16.82,0.02,0.708471267155761
3775.54477,16.865,0.016,0.722726552539094
3775.56657,16.891,0.015,0.72303097362502
3776.52105,16.903,0.021,0.736359590051375
3776.53964,16.895,0.015,0.736619185830613
3777.54355,16.905,0.015,0.750638056122901
3777.56563,16.906,0.015,0.750946387204429
3778.52262,16.996,0.019,0.764310053948479
3778.56365,16.953,0.015,0.764883007946437
3779.53696,16.977,0.02,0.778474571576828
3780.52707,17.061,0.018,0.792300734943167
3786.51812,17.346,0.022,0.875961374706311
3786.52695,17.374,0.021,0.876084679210378
3787.52401,17.311,0.021,0.890007894253192
3787.52834,17.337,0.021,0.890068359542274
3788.51403,17.311,0.024,0.903832800835224
3788.5226,17.307,0.019,0.903952474629094
3789.51426,17.219,0.018,0.917800282613927
3789.51847,17.236,0.016,0.917859072190613
3791.51486,17.009,0.018,0.945737201169133
3791.51872,17.056,0.017,0.945791103251317
3900.9075,16.946,0.014,0.473325561770225
3901.92244,16.934,0.014,0.487498457960577
3904.916,16.878,0.012,0.52930133805161
3906.93532,16.846,0.012,0.557499667741147
3908.93285,16.822,0.011,0.585393715987461
3909.91847,16.821,0.012,0.599157179781511
3912.93985,16.782,0.011,0.641348545863846
3913.88984,16.754,0.01,0.654614462717913
3915.90182,16.796,0.011,0.68271029466568
3917.88985,16.846,0.013,0.710471682347024
3918.89805,16.867,0.012,0.724550459357595
3920.93384,16.923,0.012,0.752978780573983
3931.86292,17.273,0.018,0.905595404508446
3933.83089,17.113,0.014,0.933076668933661
3934.91273,16.983,0.013,0.948183774786783
3935.86775,16.915,0.012,0.961519931918936
3936.92116,16.882,0.012,0.976230033576056
3944.91683,16.805,0.012,0.0878837282597913
3945.89789,16.8,0.011,0.101583514982659
3946.88795,16.808,0.012,0.11540898013549
3950.89656,16.828,0.012,0.171386292486573
3958.86279,16.89,0.016,0.282628879061605
3959.85883,16.931,0.015,0.29653785054902
3960.84903,16.931,0.013,0.310365270699652
3961.86037,16.988,0.016,0.324487895518016
3963.84179,17.069,0.022,0.352156979374684
3964.84,17.13,0.012,0.366096253327995
3965.83735,17.122,0.012,0.380023518009102
3966.83617,17.091,0.014,0.393971310167111
3967.8795,16.996,0.012,0.408540651982666
3968.8293,17.002,0.014,0.421803915625436
3969.82888,17.017,0.014,0.435762320628642
3970.82687,16.958,0.012,0.449698522442549
3971.79935,16.958,0.012,0.463278495728843
3973.79421,16.968,0.013,0.491135259374268
3974.80104,16.936,0.014,0.505194905334945
3975.80892,16.903,0.012,0.519269213779122
3979.75857,16.821,0.012,0.574423192771201
3980.73759,16.783,0.013,0.588094492383278
3981.73749,16.779,0.012,0.602057365952878
3982.80333,16.764,0.012,0.616941043486059
3983.89511,16.772,0.013,0.632186954182946
3986.77529,16.773,0.012,0.672406565341761
3987.80079,16.776,0.013,0.686726924223273
3988.85703,16.829,0.013,0.701476544764488
3990.716,16.863,0.012,0.727435703760069
3994.73939,17.072,0.013,0.783619408021702
3995.76379,17.144,0.013,0.797924406206218
3998.86187,17.382,0.02,0.841186831797294
3999.77283,17.362,0.015,0.853907723193395
4001.67868,17.343,0.014,0.88052152716642
4002.74402,17.293,0.013,0.895398222564602
4003.69029,17.229,0.015,0.908612192334285
4004.71571,17.142,0.015,0.9229314340742
4005.76498,17.064,0.013,0.937583723653534
4006.72133,16.956,0.011,0.950938453264784
4007.68234,16.912,0.012,0.964358256374218
4008.68874,16.884,0.01,0.978411897698802
4011.71832,16.856,0.012,0.020717770795106
4013.72332,16.82,0.013,0.0487161321382948
4016.69626,16.809,0.012,0.0902310689819946
4018.69201,16.808,0.012,0.118100260827714
4019.76025,16.837,0.012,0.133017452608879
4020.73434,16.839,0.012,0.146619908369871
4021.70052,16.835,0.012,0.160111906755187
4023.6816,16.866,0.012,0.187776242760056
4025.72994,16.849,0.012,0.216379815564899
4026.65138,16.9,0.011,0.229247052510563
4027.66978,16.898,0.012,0.243468265075108
4031.63901,16.909,0.011,0.298895664473717
4036.69756,17.152,0.014,0.369534622465031
4037.71337,17.145,0.014,0.383719667570278
4039.62658,16.923,0.013,0.41043624857048
4040.61044,16.912,0.014,0.424175135249334
4041.66466,16.902,0.014,0.438896547965152
4042.67835,16.888,0.015,0.453051988818011
4043.65505,16.851,0.014,0.466690891323688
4046.63873,16.876,0.016,0.508355804427153
4047.63199,16.807,0.013,0.522225955243975
4048.60733,16.822,0.012,0.53584586634246
4049.64622,16.763,0.011,0.550353206799234
4050.63025,16.793,0.012,0.564094467403991
4052.62251,16.743,0.01,0.591914923947422
4053.64765,16.736,0.011,0.606230255691735
4054.6392,16.803,0.014,0.620076527606868
4058.58836,16.785,0.012,0.675223664106651
4059.53605,16.835,0.012,0.688457463139731
4060.57865,16.871,0.012,0.703016611038185
4063.62348,16.926,0.012,0.745535439251943
4064.57699,16.939,0.011,0.7588505103364
4066.59386,17.061,0.014,0.787014627564446
4067.5672,17.134,0.014,0.800606610122939
4068.53158,17.255,0.015,0.814073472822261
4070.56722,17.321,0.017,0.842499699398145
4071.56669,17.366,0.019,0.856456568331651
4074.5822,17.29,0.018,0.898565964149101
4077.57285,17.046,0.017,0.940328208214442
4079.60032,16.887,0.013,0.968640346704453
4082.63452,16.886,0.015,0.0110107347281435
4087.58154,16.825,0.013,0.0800922576867351
4093.55234,16.833,0.012,0.163470120982448
4096.60335,16.867,0.013,0.206075248384783
4097.63695,16.905,0.015,0.220508717853267
4098.5596,16.921,0.015,0.233392851565626
4100.60601,16.868,0.014,0.261969473329384
4103.57453,16.967,0.016,0.303422688099689
4105.61567,16.976,0.014,0.331925718160557
4108.57689,17.147,0.014,0.373276993759898
4112.54443,16.998,0.015,0.428680793542211
4115.574,16.946,0.012,0.470986526995813
4119.56137,16.915,0.014,0.526667238252175
4124.60028,16.815,0.012,0.597031937980744
4128.58732,16.826,0.013,0.652708041027996
4132.58098,16.888,0.017,0.708476587542627
4255.84175,16.957,0.019,0.429723259811695
4268.91607,16.76,0.015,0.612296594313678
4272.94548,16.779,0.017,0.668564363480688
4279.78148,16.957,0.021,0.764024113177451
4282.89799,17.191,0.019,0.807543900264572
4283.93055,17.261,0.021,0.821962846892259
4285.93765,17.329,0.022,0.849990533202436
4289.92191,17.286,0.019,0.905627815579101
4293.871,16.915,0.013,0.960773974579983
4295.85625,16.886,0.013,0.988496541590734
4297.87032,16.847,0.014,0.0166215588627987
4298.90269,16.8,0.016,0.0310378522791895
4299.94672,16.806,0.016,0.0456169690837423
4301.84528,16.789,0.011,0.0721289735284861
4307.82204,16.8,0.012,0.155590063873384
4307.93747,16.788,0.012,0.15720195955909
4308.77796,16.8,0.014,0.168938788848541
4308.94063,16.817,0.014,0.171210356648884
4310.9291,16.816,0.015,0.198977888609031
4312.82018,16.851,0.013,0.225385440314197
4314.86384,16.917,0.017,0.253923660335457
4316.92079,16.937,0.015,0.28264746550497
4332.88543,16.927,0.015,0.505582008863526
4333.88938,16.895,0.015,0.519601437726605
4338.89338,16.776,0.016,0.589478644789614
4340.76509,16.793,0.015,0.615615708584946
4341.76115,16.756,0.015,0.629524959357767
4342.78548,16.795,0.015,0.643828980043377
4343.7545,16.753,0.013,0.657360636955491
4344.73669,16.762,0.014,0.671076203303449
4345.78268,16.764,0.015,0.685682690077202
4347.77155,16.85,0.014,0.713455807745346
4349.78479,16.903,0.014,0.741569234673296
4351.72137,16.974,0.017,0.768612160663323
4354.75199,17.159,0.017,0.810932556600419
4357.69249,17.304,0.018,0.851994492525436
4359.69047,17.298,0.019,0.879894824693236
4362.65801,17.087,0.02,0.92133435447896
4363.61737,17.009,0.019,0.934731116542898
4369.64476,16.769,0.018,0.018899217877714
4372.66822,16.765,0.012,0.0611196296416327
4377.74723,16.761,0.014,0.13204429659708
4379.63868,16.771,0.016,0.158457015082154
4380.73457,16.775,0.014,0.173760318928725
4382.67884,16.802,0.014,0.200910630155018
4386.65382,16.902,0.014,0.256418324106124
4388.65468,16.893,0.015,0.284358873371514
4390.66367,16.905,0.013,0.312412952151991
4392.68815,16.927,0.013,0.340683337474713
4395.67213,17.069,0.019,0.382352439859173
4397.71012,16.945,0.016,0.410811482469546
4400.66055,16.899,0.017,0.452012083595619
4403.64913,16.904,0.015,0.493745421622067
4407.62634,16.835,0.015,0.549284255895253
4408.6516,16.769,0.013,0.563601263351974
4410.73514,16.729,0.013,0.592696378460689
4412.69617,16.728,0.013,0.620080730852131
4416.68128,16.752,0.013,0.675729882858285
4418.69019,16.802,0.013,0.703782844497166
4421.62378,16.856,0.015,0.744748287316493
4423.70543,16.937,0.016,0.773817009954921
4427.64892,17.221,0.02,0.828884969043816
4429.55704,17.277,0.028,0.855530471909734
4431.56163,17.271,0.019,0.883523107902229
4433.56758,17.203,0.019,0.911534735301909
4435.55154,16.985,0.016,0.939239288404375
4437.6448,16.865,0.017,0.968470136217457
4439.55672,16.855,0.017,0.995168703309355
4441.59251,16.806,0.014,0.0235970245257548
4443.61954,16.735,0.014,0.0519030187369572
4449.63732,16.765,0.014,0.135936923437111
4451.59212,16.781,0.014,0.163234278426475
4453.57448,16.786,0.014,0.190916488696939
4456.576,16.828,0.016,0.232830524377138
4458.57686,16.847,0.014,0.26077107364254
4464.56811,16.932,0.015,0.344434506259683
4472.56225,16.936,0.014,0.456066835610317
4475.58168,16.924,0.013,0.498230971366162
4478.58831,16.818,0.015,0.540216364466044
4481.57002,16.777,0.014,0.581853767957612
4484.58014,16.762,0.018,0.623887896359783
4486.61883,16.746,0.018,0.65235671395916
4502.57052,17.322,0.021,0.875110420021257
4609.88358,17.088,0.017,0.373658964022814
4638.94851,17.002,0.019,0.779529493975161
4643.87337,17.337,0.019,0.848301568710628
4648.93944,17.149,0.018,0.919045538012312
4652.93268,16.918,0.016,0.974808219533541
4662.76961,16.812,0.013,0.112173765991228
4663.74125,16.808,0.016,0.125742009290723
4665.81418,16.836,0.016,0.154688963494783
4666.90198,16.798,0.016,0.169879296397078
4670.89629,16.871,0.014,0.225656919687206
4671.88255,16.856,0.015,0.239429320614063
4672.8705,16.901,0.014,0.253225321157202
4681.86779,17.079,0.014,0.378865907954934
4683.86637,16.938,0.014,0.406774618684736
4685.84909,16.937,0.017,0.434461856092399
4688.80035,16.889,0.014,0.475674047562581
4689.75812,16.886,0.014,0.489048606437226
4690.72576,16.834,0.012,0.502560992656736
4691.72877,16.822,0.016,0.516567295106021
4693.88388,16.771,0.015,0.546661833018406
4696.83374,16.726,0.016,0.587854474510579
4698.7456,16.731,0.012,0.614552203746285
4700.77702,16.735,0.012,0.642919501102786
4701.7822,16.733,0.013,0.656956106017959
4702.84229,16.738,0.013,0.671759488998657
4703.74154,16.759,0.013,0.684316858793107
4704.7604,16.788,0.012,0.698544494921846
4705.76761,16.804,0.014,0.712609447305121
4707.75974,16.868,0.012,0.740428088493459
4708.82846,16.9,0.013,0.755351983124218
4710.74438,16.976,0.014,0.782106407296113
4716.74604,17.283,0.016,0.865915207963919
4719.73817,17.128,0.018,0.907698119148847
4721.72686,17.019,0.018,0.935468723248392
4725.71432,16.849,0.015,0.991150691289047
4728.74239,16.789,0.014,0.0334354783376554
4731.74791,16.766,0.011,0.0754053710978389
4734.73061,16.751,0.011,0.117056599216698
4741.69677,16.798,0.012,0.214333938296227
4747.57413,16.891,0.014,0.296406980203462
4749.58268,16.94,0.018,0.324454914705144
4753.65198,17.134,0.019,0.381279718602306
4755.64073,16.968,0.014,0.409051160558055
4757.63027,16.924,0.014,0.436833634287089
4759.6429,16.924,0.015,0.464938543010352
4761.60813,16.861,0.012,0.492381545335772
4763.6257,16.816,0.015,0.520555437552816
4766.59361,16.743,0.015,0.562000134118436
4769.63198,16.704,0.014,0.604428753148015
4771.67693,16.707,0.012,0.632984987077559
4773.66814,16.765,0.013,0.660790781137496
4777.58668,16.803,0.014,0.715510331689989
4779.6072,16.849,0.014,0.743725418503524
4781.57408,16.922,0.015,0.77119146187444
4783.55598,17.071,0.021,0.798867248580702
4785.58858,17.229,0.02,0.82725102377579
4786.64585,17.255,0.021,0.842015027515101
4788.60398,17.284,0.017,0.869358883523547
4790.60627,17.19,0.013,0.897319401695048
4792.5844,17.103,0.015,0.92494254310342
4794.56484,16.91,0.012,0.952597941975495
4796.63484,16.888,0.013,0.981503980868457
4798.58155,16.832,0.015,0.00868836491355073
4800.62871,16.793,0.013,0.0372754598797958
4802.6062,16.814,0.014,0.0648896641553796
4804.62938,16.784,0.017,0.093141895927107
4806.6153,16.749,0.014,0.12087381899876
4808.53676,16.757,0.014,0.147705605226425
4810.60204,16.769,0.014,0.176545732765005
4813.58734,16.8,0.015,0.218233267985865
4815.55956,16.849,0.015,0.245773880558559
4817.58001,16.84,0.012,0.273987989873194
4819.57394,16.892,0.015,0.301831766747526
4821.65762,16.926,0.013,0.330928836854042
4824.56204,17.081,0.018,0.371486941917571
4826.6118,16.95,0.015,0.400110343985805
4832.57925,16.874,0.015,0.48344142697703
4834.60419,16.822,0.016,0.511718235863952
4837.59546,16.839,0.017,0.553489137776682
4841.57168,16.751,0.015,0.609014147422578
4843.56597,16.757,0.016,0.636862951434096
4846.57075,16.742,0.013,0.67882251063449
4848.61131,16.792,0.013,0.707317441418761
4850.59863,16.87,0.016,0.735068914468411
4854.57984,17.004,0.017,0.790663605821582
4866.56273,16.904,0.016,0.957995917121156
